province;red;green;blue;x;x
7499;247;160;152;7499;x
7500;17;122;51;7500;x
7501;16;174;203;7501;x
7502;80;136;92;7502;x
7503;223;144;89;7503;x
7504;253;0;75;7504;x
7505;142;157;161;7505;x
7506;195;126;19;7506;x
7507;107;174;49;7507;x
7508;202;251;148;7508;x
7509;230;130;155;7509;x
7510;180;109;188;7510;x
7511;180;28;118;7511;x
7512;18;157;56;7512;x
7513;245;138;68;7513;x
7514;157;248;192;7514;x
7515;240;49;227;7515;x
7516;89;252;21;7516;x
7517;53;223;148;7517;x
7518;30;53;115;7518;x
7519;110;102;137;7519;x
7520;210;59;173;7520;x
7521;174;159;102;7521;x
7522;9;66;194;7522;x
7523;202;255;102;7523;x
7524;195;45;83;7524;x
7525;118;42;37;7525;x
7526;211;17;193;7526;x
7527;89;203;172;7527;x
7528;156;43;14;7528;x
7529;214;152;83;7529;x
7530;236;183;150;7530;x
7531;93;82;160;7531;x
7532;219;128;178;7532;x
7533;183;34;200;7533;x
7534;217;204;11;7534;x
7535;93;198;198;7535;x
7536;181;4;122;7536;x
7537;104;205;74;7537;x
7538;182;189;95;7538;x
7539;249;209;115;7539;x
7540;166;97;15;7540;x
7541;9;27;70;7541;x
7542;52;3;186;7542;x
7543;164;160;183;7543;x
7544;167;247;71;7544;x
7545;177;31;56;7545;x
7546;151;25;164;7546;x
7547;56;186;177;7547;x
7548;210;64;116;7548;x
7549;242;203;195;7549;x
7550;207;197;170;7550;x
7551;6;3;120;7551;x
7552;1;80;62;7552;x
7553;4;98;93;7553;x
7554;101;83;204;7554;x
7555;44;180;69;7555;x
7556;65;3;196;7556;x
7557;57;58;54;7557;x
7558;165;78;66;7558;x
7559;203;224;65;7559;x
7560;226;242;141;7560;x
7561;213;255;18;7561;x
7562;102;44;233;7562;x
7563;85;118;155;7563;x
7564;222;60;139;7564;x
7565;146;230;14;7565;x
7566;235;248;37;7566;x
7567;105;181;42;7567;x
7568;76;145;65;7568;x
7569;51;206;15;7569;x
7570;88;62;107;7570;x
7571;163;105;181;7571;x
7572;129;161;93;7572;x
7573;20;20;146;7573;x
7574;60;78;232;7574;x
7575;104;183;123;7575;x
7576;194;202;248;7576;x
7577;74;238;87;7577;x
7578;232;252;82;7578;x
7579;235;100;36;7579;x
7580;148;58;178;7580;x
7581;50;93;165;7581;x
7582;91;56;63;7582;x
7583;141;10;242;7583;x
7584;103;111;122;7584;x
7585;237;116;148;7585;x
7586;44;195;167;7586;x
7587;30;63;160;7587;x
7588;140;48;41;7588;x
7589;164;151;255;7589;x
7590;119;74;142;7590;x
7591;201;184;178;7591;x
7592;201;63;97;7592;x
7593;3;88;161;7593;x
7594;50;189;96;7594;x
7595;175;223;254;7595;x
7596;121;49;158;7596;x
7597;222;40;78;7597;x
7598;249;242;111;7598;x
7599;121;102;132;7599;x
7600;9;79;69;7600;x
7601;62;80;205;7601;x
7602;237;194;48;7602;x
7603;98;122;93;7603;x
7604;148;197;3;7604;x
7605;179;174;120;7605;x
7606;71;245;151;7606;x
7607;132;59;193;7607;x
7608;106;81;101;7608;x
7609;89;106;255;7609;x
7610;68;158;5;7610;x
7611;205;27;177;7611;x
7612;110;159;21;7612;x
7613;118;71;140;7613;x
7614;202;115;121;7614;x
7615;35;121;247;7615;x
7616;24;69;157;7616;x
7617;193;5;234;7617;x
7618;41;131;82;7618;x
7619;184;161;193;7619;x
7620;224;77;1;7620;x
7621;222;85;147;7621;x
7622;27;67;86;7622;x
7623;220;7;200;7623;x
7624;196;243;0;7624;x
7625;185;168;28;7625;x
7626;160;83;203;7626;x
7627;86;152;43;7627;x
7628;157;91;36;7628;x
7629;47;186;170;7629;x
7630;182;201;214;7630;x
7631;164;197;11;7631;x
7632;181;148;206;7632;x
7633;93;203;223;7633;x
7634;128;231;135;7634;x
7635;124;32;9;7635;x
7636;76;122;244;7636;x
7637;192;222;227;7637;x
7638;93;236;82;7638;x
7639;148;219;245;7639;x
7640;52;200;122;7640;x
7641;252;173;222;7641;x
7642;9;171;74;7642;x
7643;254;87;5;7643;x
7644;76;231;228;7644;x
7645;217;19;171;7645;x
7646;82;167;34;7646;x
7647;128;137;209;7647;x
7648;161;221;79;7648;x
7649;138;82;208;7649;x
7650;95;200;232;7650;x
7651;18;187;140;7651;x
7652;184;191;70;7652;x
7653;36;59;249;7653;x
7654;156;113;83;7654;x
7655;55;168;188;7655;x
7656;153;40;189;7656;x
7657;244;248;118;7657;x
7658;130;109;35;7658;x
7659;17;85;72;7659;x
7660;16;9;19;7660;x
7661;126;15;123;7661;x
7662;11;12;106;7662;x
7663;43;159;111;7663;x
7664;49;77;67;7664;x
7665;9;25;61;7665;x
7666;29;183;76;7666;x
7667;111;236;60;7667;x
7668;183;28;104;7668;x
7669;119;188;169;7669;x
7670;252;231;162;7670;x
7671;98;65;125;7671;x
7672;199;51;238;7672;x
7673;84;102;123;7673;x
7674;164;177;0;7674;x
7675;157;21;192;7675;x
7676;149;10;59;7676;x
7677;64;242;104;7677;x
7678;90;136;9;7678;x
7679;159;44;163;7679;x
7680;139;117;37;7680;x
7681;90;101;245;7681;x
7682;135;29;96;7682;x
7683;90;5;196;7683;x
7684;149;46;122;7684;x
7685;87;179;126;7685;x
7686;28;251;10;7686;x
7687;238;135;134;7687;x
7688;157;141;25;7688;x
7689;170;22;82;7689;x
7690;100;213;209;7690;x
7691;244;234;164;7691;x
7692;22;173;94;7692;x
7693;139;115;146;7693;x
7694;186;151;168;7694;x
7695;108;126;131;7695;x
7696;160;169;199;7696;x
7697;9;29;118;7697;x
7698;226;216;150;7698;x
7699;212;54;50;7699;x
7700;208;126;58;7700;x
7701;38;231;16;7701;x
7702;115;222;249;7702;x
7703;54;26;218;7703;x
7704;200;169;17;7704;x
7705;173;30;116;7705;x
7706;152;155;180;7706;x
7707;32;227;96;7707;x
7708;114;254;167;7708;x
7709;4;159;46;7709;x
7710;209;194;214;7710;x
7711;238;230;239;7711;x
7712;1;175;247;7712;x
7713;181;224;152;7713;x
7714;105;96;131;7714;x
7715;161;130;152;7715;x
7716;242;9;84;7716;x
7717;75;172;156;7717;x
7718;69;182;126;7718;x
7719;240;159;206;7719;x
7720;150;114;213;7720;x
7721;239;58;146;7721;x
7722;243;164;216;7722;x
7723;70;196;138;7723;x
7724;141;133;143;7724;x
7725;29;66;108;7725;x
7726;95;193;221;7726;x
7727;178;29;225;7727;x
7728;175;114;71;7728;x
7729;146;68;51;7729;x
7730;220;104;232;7730;x
7731;74;179;49;7731;x
7732;87;232;235;7732;x
7733;119;74;176;7733;x
7734;27;233;209;7734;x
7735;192;49;139;7735;x
7736;62;87;95;7736;x
7737;119;156;99;7737;x
7738;109;43;96;7738;x
7739;60;206;15;7739;x
7740;61;140;38;7740;x
7741;80;33;115;7741;x
7742;34;152;30;7742;x
7743;149;110;137;7743;x
7744;58;17;105;7744;x
7745;88;216;8;7745;x
7746;189;21;37;7746;x
7747;147;5;176;7747;x
7748;142;81;0;7748;x
7749;60;202;154;7749;x
7750;146;169;5;7750;x
7751;104;23;81;7751;x
7752;127;44;223;7752;x
7753;130;128;229;7753;x
7754;108;174;182;7754;x
7755;54;78;40;7755;x
7756;58;97;253;7756;x
7757;38;31;217;7757;x
7758;47;253;229;7758;x
7759;67;244;165;7759;x
7760;236;161;143;7760;x
7761;176;33;79;7761;x
7762;248;141;63;7762;x
7763;97;216;21;7763;x
7764;213;100;241;7764;x
7765;177;229;43;7765;x
7766;225;240;81;7766;x
7767;114;45;131;7767;x
7768;73;24;146;7768;x
7769;95;163;70;7769;x
7770;114;15;72;7770;x
7771;96;38;180;7771;x
7772;61;89;117;7772;x
7773;85;150;22;7773;x
7774;148;49;208;7774;x
7775;52;192;114;7775;x
7776;2;118;49;7776;x
7777;242;212;20;7777;x
7778;94;122;109;7778;x
7779;63;6;191;7779;x
7780;90;41;4;7780;x
7781;32;44;194;7781;x
7782;24;33;189;7782;x
7783;255;190;135;7783;x
7784;177;111;82;7784;x
7785;130;96;192;7785;x
7786;31;233;113;7786;x
7787;155;136;211;7787;x
7788;213;44;178;7788;x
7789;107;236;58;7789;x
7790;215;45;22;7790;x
7791;65;145;201;7791;x
7792;146;81;79;7792;x
7793;162;165;84;7793;x
7794;185;45;146;7794;x
7795;67;18;20;7795;x
7796;240;174;122;7796;x
7797;213;107;188;7797;x
7798;99;53;165;7798;x
7799;115;29;114;7799;x
7800;249;111;59;7800;x
7801;226;177;45;7801;x
7802;145;147;49;7802;x
7803;137;22;172;7803;x
7804;246;251;167;7804;x
7805;141;205;252;7805;x
7806;220;31;218;7806;x
7807;130;66;239;7807;x
7808;161;2;203;7808;x
7809;43;99;156;7809;x
7810;238;61;1;7810;x
7811;197;6;117;7811;x
7812;18;163;110;7812;x
7813;93;96;157;7813;x
7814;149;0;61;7814;x
7815;218;49;220;7815;x
7816;52;219;253;7816;x
7817;11;204;49;7817;x
7818;15;2;210;7818;x
7819;146;198;132;7819;x
7820;185;132;138;7820;x
7821;89;121;215;7821;x
7822;119;66;116;7822;x
7823;206;71;168;7823;x
7824;104;143;255;7824;x
7825;41;121;201;7825;x
7826;20;157;144;7826;x
7827;29;104;159;7827;x
7828;133;215;45;7828;x
7829;85;70;93;7829;x
7830;169;79;94;7830;x
7831;200;164;116;7831;x
7832;232;14;54;7832;x
7833;235;30;162;7833;x
7834;146;61;174;7834;x
7835;57;54;167;7835;x
7836;186;87;77;7836;x
7837;90;254;40;7837;x
7838;97;45;44;7838;x
7839;15;70;172;7839;x
7840;178;77;92;7840;x
7841;20;238;250;7841;x
7842;0;86;190;7842;x
7843;216;62;193;7843;x
7844;53;187;9;7844;x
7845;57;152;130;7845;x
7846;177;167;209;7846;x
7847;148;246;251;7847;x
7848;224;141;13;7848;x
7849;186;50;190;7849;x
7850;42;205;188;7850;x
7851;202;50;60;7851;x
7852;69;32;122;7852;x
7853;74;17;195;7853;x
7854;201;20;26;7854;x
7855;211;221;185;7855;x
7856;78;102;18;7856;x
7857;141;179;61;7857;x
7858;8;8;228;7858;x
7859;188;112;79;7859;x
7860;202;43;150;7860;x
7861;1;100;124;7861;x
7862;55;253;94;7862;x
7863;191;86;75;7863;x
7864;48;107;18;7864;x
7865;1;213;7;7865;x
7866;225;4;39;7866;x
7867;162;37;110;7867;x
7868;53;118;74;7868;x
7869;187;227;32;7869;x
7870;19;55;7;7870;x
7871;102;29;95;7871;x
7872;199;215;170;7872;x
7873;125;221;193;7873;x
7874;104;211;100;7874;x
7875;203;179;48;7875;x
7876;9;221;227;7876;x
7877;79;50;177;7877;x
7878;254;165;253;7878;x
7879;69;2;35;7879;x
7880;16;52;29;7880;x
7881;108;219;158;7881;x
7882;93;130;241;7882;x
7883;172;153;0;7883;x
7884;67;151;72;7884;x
7885;210;190;243;7885;x
7886;100;10;237;7886;x
7887;119;242;23;7887;x
7888;88;113;247;7888;x
7889;131;241;47;7889;x
7890;192;93;252;7890;x
7891;19;70;206;7891;x
7892;91;253;74;7892;x
7893;239;51;239;7893;x
7894;204;111;8;7894;x
7895;148;131;86;7895;x
7896;53;206;233;7896;x
7897;33;49;196;7897;x
7898;202;69;161;7898;x
7899;194;65;243;7899;x
7900;79;233;244;7900;x
7901;242;7;144;7901;x
7902;11;227;161;7902;x
7903;106;80;128;7903;x
7904;151;149;60;7904;x
7905;3;74;218;7905;x
7906;219;46;3;7906;x
7907;96;15;4;7907;x
7908;166;25;131;7908;x
7909;88;159;20;7909;x
7910;205;120;255;7910;x
7911;62;213;105;7911;x
7912;114;204;124;7912;x
7913;169;179;147;7913;x
7914;56;40;208;7914;x
7915;192;182;27;7915;x
7916;226;241;145;7916;x
7917;83;14;167;7917;x
7918;139;58;137;7918;x
7919;41;201;162;7919;x
7920;46;253;89;7920;x
7921;34;36;131;7921;x
7922;171;147;86;7922;x
7923;115;107;146;7923;x
7924;219;63;147;7924;x
7925;143;68;99;7925;x
7926;14;128;153;7926;x
7927;234;204;59;7927;x
7928;205;90;241;7928;x
7929;35;21;44;7929;x
7930;146;155;168;7930;x
7931;61;100;228;7931;x
7932;154;105;252;7932;x
7933;104;61;207;7933;x
7934;254;110;171;7934;x
7935;147;149;77;7935;x
7936;78;247;79;7936;x
7937;137;153;90;7937;x
7938;205;21;116;7938;x
7939;23;223;239;7939;x
7940;43;85;36;7940;x
7941;151;196;194;7941;x
7942;173;203;95;7942;x
7943;32;164;62;7943;x
7944;233;177;25;7944;x
7945;247;222;177;7945;x
7946;139;69;244;7946;x
7947;189;121;234;7947;x
7948;51;153;181;7948;x
7949;118;68;56;7949;x
7950;57;68;5;7950;x
7951;229;250;21;7951;x
7952;153;50;146;7952;x
7953;174;93;43;7953;x
7954;1;220;251;7954;x
7955;208;130;1;7955;x
7956;167;217;10;7956;x
7957;124;209;52;7957;x
7958;6;148;193;7958;x
7959;120;64;221;7959;x
7960;36;85;215;7960;x
7961;20;234;229;7961;x
7962;215;61;75;7962;x
7963;42;205;77;7963;x
7964;38;71;2;7964;x
7965;250;88;9;7965;x
7966;193;130;20;7966;x
7967;89;189;68;7967;x
7968;242;198;42;7968;x
7969;223;132;145;7969;x
7970;210;199;151;7970;x
7971;70;160;183;7971;x
7972;85;165;99;7972;x
7973;152;10;148;7973;x
7974;209;252;253;7974;x
7975;56;120;234;7975;x
7976;167;20;30;7976;x
7977;158;71;34;7977;x
7978;13;41;0;7978;x
7979;141;178;107;7979;x
7980;55;143;89;7980;x
7981;167;20;42;7981;x
7982;33;85;22;7982;x
7983;0;62;163;7983;x
7984;209;13;251;7984;x
7985;203;94;109;7985;x
7986;101;33;206;7986;x
7987;1;157;156;7987;x
7988;6;205;62;7988;x
7989;48;66;87;7989;x
7990;48;158;142;7990;x
7991;121;175;220;7991;x
7992;80;78;122;7992;x
7993;45;68;186;7993;x
7994;145;136;71;7994;x
7995;9;214;127;7995;x
7996;237;244;184;7996;x
7997;137;90;113;7997;x
7998;145;130;207;7998;x
7999;166;136;171;7999;x
8000;188;255;214;8000;x
8001;233;87;254;8001;x
8002;40;226;221;8002;x
8003;107;51;128;8003;x
8004;34;91;103;8004;x
8005;240;24;124;8005;x
8006;71;139;216;8006;x
8007;164;148;25;8007;x
8008;53;39;79;8008;x
8009;28;147;47;8009;x
8010;23;69;166;8010;x
8011;32;139;72;8011;x
8012;197;26;99;8012;x
8013;142;84;251;8013;x
8014;196;194;110;8014;x
8015;63;224;149;8015;x
8016;181;226;248;8016;x
8017;6;239;51;8017;x
8018;46;66;125;8018;x
8019;33;21;181;8019;x
8020;97;144;27;8020;x
8021;17;27;181;8021;x
8022;100;223;74;8022;x
8023;145;51;125;8023;x
8024;94;201;52;8024;x
8025;138;98;44;8025;x
8026;124;94;60;8026;x
8027;144;26;45;8027;x
8028;9;98;199;8028;x
8029;140;72;117;8029;x
8030;227;206;63;8030;x
8031;96;205;112;8031;x
8032;33;117;252;8032;x
8033;206;181;154;8033;x
8034;47;52;200;8034;x
8035;204;4;12;8035;x
8036;111;24;250;8036;x
8037;97;77;198;8037;x
8038;109;119;204;8038;x
8039;65;25;232;8039;x
8040;105;96;151;8040;x
8041;100;125;130;8041;x
8042;101;151;80;8042;x
8043;57;76;254;8043;x
8044;67;138;117;8044;x
8045;242;185;232;8045;x
8046;218;103;173;8046;x
8047;13;140;59;8047;x
8048;153;204;135;8048;x
8049;179;110;33;8049;x
8050;6;137;189;8050;x
8051;222;91;72;8051;x
8052;252;165;40;8052;x
8053;109;122;218;8053;x
8054;190;34;114;8054;x
8055;24;80;140;8055;x
8056;162;237;20;8056;x
8057;134;42;131;8057;x
8058;66;185;92;8058;x
8059;9;170;77;8059;x
8060;1;18;116;8060;x
8061;133;229;138;8061;x
8062;219;210;27;8062;x
8063;92;64;75;8063;x
8064;60;46;172;8064;x
8065;91;94;154;8065;x
8066;198;32;12;8066;x
8067;11;96;206;8067;x
8068;206;176;52;8068;x
8069;95;163;117;8069;x
8070;246;212;253;8070;x
8071;115;232;194;8071;x
8072;96;107;241;8072;x
8073;63;225;233;8073;x
8074;43;32;110;8074;x
8075;35;239;58;8075;x
8076;247;81;145;8076;x
8077;149;211;213;8077;x
8078;77;134;51;8078;x
8079;117;71;99;8079;x
8080;45;202;224;8080;x
8081;161;241;122;8081;x
8082;94;100;140;8082;x
8083;79;53;2;8083;x
8084;1;84;78;8084;x
8085;191;201;205;8085;x
8086;79;167;204;8086;x
8087;62;227;10;8087;x
8088;51;245;177;8088;x
8089;196;191;3;8089;x
8090;125;205;186;8090;x
8091;130;92;26;8091;x
8092;68;245;230;8092;x
8093;69;80;244;8093;x
8094;59;53;124;8094;x
8095;218;240;217;8095;x
8096;159;249;250;8096;x
8097;1;220;108;8097;x
8098;54;85;35;8098;x
8099;139;223;223;8099;x
8100;76;82;164;8100;x
8101;50;129;107;8101;x
8102;236;216;186;8102;x
8103;23;173;125;8103;x
8104;158;106;193;8104;x
8105;180;173;33;8105;x
8106;72;250;170;8106;x
8107;38;30;212;8107;x
8108;161;28;37;8108;x
8109;25;146;125;8109;x
8110;201;215;124;8110;x
8111;1;63;156;8111;x
8112;20;182;26;8112;x
8113;58;195;61;8113;x
8114;185;1;221;8114;x
8115;81;45;172;8115;x
8116;92;83;7;8116;x
8117;109;136;57;8117;x
8118;2;67;219;8118;x
8119;115;183;252;8119;x
8120;239;97;202;8120;x
8121;53;62;108;8121;x
8122;112;11;159;8122;x
8123;57;240;73;8123;x
8124;80;202;134;8124;x
8125;86;62;222;8125;x
8126;244;210;95;8126;x
8127;114;185;121;8127;x
8128;127;93;86;8128;x
8129;14;182;49;8129;x
8130;17;31;234;8130;x
8131;209;77;139;8131;x
8132;6;110;126;8132;x
8133;137;103;21;8133;x
8134;185;146;29;8134;x
8135;13;176;196;8135;x
8136;10;6;222;8136;x
8137;27;206;18;8137;x
8138;144;168;213;8138;x
8139;194;30;15;8139;x
8140;89;155;251;8140;x
8141;8;88;144;8141;x
8142;187;218;104;8142;x
8143;213;101;232;8143;x
8144;60;134;78;8144;x
8145;46;129;71;8145;x
8146;172;137;92;8146;x
8147;103;19;241;8147;x
8148;237;76;153;8148;x
8149;184;64;80;8149;x
8150;221;97;160;8150;x
8151;19;237;190;8151;x
8152;45;125;195;8152;x
8153;97;131;79;8153;x
8154;153;103;71;8154;x
8155;27;14;113;8155;x
8156;221;177;166;8156;x
8157;44;253;117;8157;x
8158;164;101;149;8158;x
8159;119;194;188;8159;x
8160;151;24;227;8160;x
8161;221;98;37;8161;x
8162;214;209;144;8162;x
8163;162;191;218;8163;x
8164;152;242;161;8164;x
8165;130;8;46;8165;x
8166;211;51;69;8166;x
8167;121;185;225;8167;x
8168;31;66;153;8168;x
8169;78;12;27;8169;x
8170;153;145;182;8170;x
8171;89;254;133;8171;x
8172;38;158;67;8172;x
8173;246;48;122;8173;x
8174;213;81;119;8174;x
8175;134;159;201;8175;x
8176;92;73;89;8176;x
8177;176;27;231;8177;x
8178;101;237;192;8178;x
8179;147;115;252;8179;x
8180;158;137;75;8180;x
8181;83;121;166;8181;x
8182;241;89;74;8182;x
8183;237;221;143;8183;x
8184;129;3;233;8184;x
8185;138;144;134;8185;x
8186;140;21;253;8186;x
8187;99;106;84;8187;x
8188;110;49;80;8188;x
8189;230;188;118;8189;x
8190;188;19;4;8190;x
8191;157;174;241;8191;x
8192;200;166;99;8192;x
8193;32;97;228;8193;x
8194;45;188;237;8194;x
8195;15;224;162;8195;x
8196;131;41;220;8196;x
8197;225;196;103;8197;x
8198;201;166;178;8198;x
8199;190;250;200;8199;x
8200;110;9;15;8200;x
8201;72;175;210;8201;x
8202;184;235;67;8202;x
8203;19;246;182;8203;x
8204;2;206;65;8204;x
8205;62;141;50;8205;x
8206;58;225;82;8206;x
8207;81;26;175;8207;x
8208;123;87;164;8208;x
8209;223;31;171;8209;x
8210;186;228;128;8210;x
8211;186;138;91;8211;x
8212;56;249;165;8212;x
8213;176;44;51;8213;x
8214;158;142;73;8214;x
8215;116;148;224;8215;x
8216;254;143;119;8216;x
8217;65;175;155;8217;x
8218;58;172;220;8218;x
8219;127;63;4;8219;x
8220;205;86;97;8220;x
8221;53;237;28;8221;x
8222;66;177;3;8222;x
8223;110;45;50;8223;x
8224;224;229;39;8224;x
8225;60;59;70;8225;x
8226;34;9;156;8226;x
8227;26;14;108;8227;x
8228;220;35;179;8228;x
8229;119;5;224;8229;x
8230;82;17;5;8230;x
8231;131;174;14;8231;x
8232;184;107;93;8232;x
8233;67;126;8;8233;x
8234;234;80;217;8234;x
8235;153;45;4;8235;x
8236;204;8;212;8236;x
8237;120;216;59;8237;x
8238;202;228;21;8238;x
8239;2;159;35;8239;x
8240;219;75;58;8240;x
8241;122;193;235;8241;x
8242;108;39;48;8242;x
8243;226;237;39;8243;x
8244;65;141;213;8244;x
8245;34;242;209;8245;x
8246;42;92;48;8246;x
8247;51;12;204;8247;x
8248;233;1;163;8248;x
8249;142;164;119;8249;x
8250;152;255;166;8250;x
8251;40;237;128;8251;x
8252;112;225;101;8252;x
8253;219;153;50;8253;x
8254;90;97;116;8254;x
8255;15;1;206;8255;x
8256;131;167;200;8256;x
8257;150;128;64;8257;x
8258;67;36;247;8258;x
8259;242;219;239;8259;x
8260;52;133;16;8260;x
8261;111;220;218;8261;x
8262;127;105;24;8262;x
8263;162;191;156;8263;x
8264;229;75;69;8264;x
8265;249;128;44;8265;x
8266;203;195;42;8266;x
8267;12;210;171;8267;x
8268;61;115;65;8268;x
8269;124;159;40;8269;x
8270;32;181;218;8270;x
8271;203;236;120;8271;x
8272;48;41;98;8272;x
8273;15;132;175;8273;x
8274;107;233;64;8274;x
8275;134;201;109;8275;x
8276;182;106;137;8276;x
8277;23;110;83;8277;x
8278;65;29;106;8278;x
8279;241;144;245;8279;x
8280;122;228;186;8280;x
8281;92;23;202;8281;x
8282;46;139;26;8282;x
8283;184;244;69;8283;x
8284;241;8;187;8284;x
8285;189;18;252;8285;x
8286;195;254;197;8286;x
8287;92;241;82;8287;x
8288;200;103;222;8288;x
8289;221;52;210;8289;x
8290;49;203;204;8290;x
8291;255;176;20;8291;x
8292;243;242;181;8292;x
8293;46;60;0;8293;x
8294;82;136;233;8294;x
8295;156;44;210;8295;x
8296;145;11;4;8296;x
8297;177;125;200;8297;x
8298;47;158;195;8298;x
8299;63;35;90;8299;x
8300;154;183;235;8300;x
8301;120;81;75;8301;x
8302;12;74;252;8302;x
8303;11;234;187;8303;x
8304;178;77;175;8304;x
8305;145;238;147;8305;x
8306;5;93;166;8306;x
8307;60;189;250;8307;x
8308;226;165;253;8308;x
8309;134;76;117;8309;x
8310;89;27;100;8310;x
8311;138;73;12;8311;x
8312;81;244;32;8312;x
8313;215;214;141;8313;x
8314;149;47;5;8314;x
8315;176;58;152;8315;x
8316;148;242;192;8316;x
8317;21;97;14;8317;x
8318;60;165;19;8318;x
8319;254;51;52;8319;x
8320;207;152;181;8320;x
8321;215;122;13;8321;x
8322;89;203;101;8322;x
8323;9;223;144;8323;x
8324;108;172;147;8324;x
8325;226;174;159;8325;x
8326;11;169;253;8326;x
8327;233;129;158;8327;x
8328;150;159;207;8328;x
8329;135;212;50;8329;x
8330;38;92;127;8330;x
8331;200;182;254;8331;x
8332;13;31;182;8332;x
8333;179;9;246;8333;x
8334;106;69;99;8334;x
8335;170;202;191;8335;x
8336;163;165;250;8336;x
8337;43;108;186;8337;x
8338;105;21;185;8338;x
8339;132;201;227;8339;x
8340;8;97;213;8340;x
8341;33;219;43;8341;x
8342;215;111;54;8342;x
8343;145;205;206;8343;x
8344;176;34;237;8344;x
8345;132;82;193;8345;x
8346;151;187;178;8346;x
8347;38;130;224;8347;x
8348;185;223;237;8348;x
8349;219;168;55;8349;x
8350;125;233;245;8350;x
8351;164;69;67;8351;x
8352;131;178;19;8352;x
8353;124;32;208;8353;x
8354;94;118;177;8354;x
8355;77;109;159;8355;x
8356;189;60;68;8356;x
8357;73;127;67;8357;x
8358;86;250;34;8358;x
8359;200;111;37;8359;x
8360;231;218;31;8360;x
8361;222;34;234;8361;x
8362;19;76;46;8362;x
8363;64;125;15;8363;x
8364;248;173;83;8364;x
8365;185;9;77;8365;x
8366;253;149;252;8366;x
8367;22;109;28;8367;x
8368;217;207;253;8368;x
8369;231;43;191;8369;x
8370;212;32;30;8370;x
8371;101;171;65;8371;x
8372;247;213;50;8372;x
8373;185;67;119;8373;x
8374;207;28;253;8374;x
8375;11;51;144;8375;x
8376;193;6;102;8376;x
8377;6;227;140;8377;x
8378;132;254;245;8378;x
8379;217;95;159;8379;x
8380;73;42;99;8380;x
8381;223;209;21;8381;x
8382;217;91;163;8382;x
8383;231;29;60;8383;x
8384;148;65;252;8384;x
8385;187;147;51;8385;x
8386;49;147;84;8386;x
8387;206;234;31;8387;x
8388;38;224;188;8388;x
8389;250;8;169;8389;x
8390;53;8;125;8390;x
8391;147;108;209;8391;x
8392;170;254;93;8392;x
8393;187;254;40;8393;x
8394;221;225;223;8394;x
8396;158;143;184;8396;x
8397;132;26;218;8397;x
8398;71;223;165;8398;x
8399;230;210;64;8399;x
8400;29;194;217;8400;x
8401;170;172;123;8401;x
8402;175;90;116;8402;x
8403;248;208;213;8403;x
8404;72;213;165;8404;x
8405;123;97;183;8405;x
8406;71;16;128;8406;x
8407;161;94;13;8407;x
8408;21;111;205;8408;x
8409;248;71;232;8409;x
8410;206;61;147;8410;x
8411;155;143;128;8411;x
8412;168;106;18;8412;x
8413;170;68;56;8413;x
8414;187;20;81;8414;x
8415;45;38;178;8415;x
8416;97;51;179;8416;x
8417;130;73;100;8417;x
8418;231;88;69;8418;x
8419;118;12;17;8419;x
8420;179;196;140;8420;x
8421;31;127;74;8421;x
8422;222;54;123;8422;x
8423;188;119;168;8423;x
8424;111;229;161;8424;x
8425;148;169;224;8425;x
8426;149;245;111;8426;x
8427;39;136;220;8427;x
8428;212;19;205;8428;x
8429;151;146;148;8429;x
8430;183;211;68;8430;x
8431;172;217;51;8431;x
8432;165;95;137;8432;x
8433;109;231;224;8433;x
8434;70;117;149;8434;x
8435;171;20;186;8435;x
8436;17;122;183;8436;x
8437;26;202;149;8437;x
8438;117;125;125;8438;x
8439;146;85;52;8439;x
8440;45;204;26;8440;x
8441;89;193;40;8441;x
8442;213;22;140;8442;x
8443;63;90;163;8443;x
8444;231;112;196;8444;x
8445;130;118;218;8445;x
8446;16;84;254;8446;x
8447;133;76;112;8447;x
8448;165;39;114;8448;x
8449;98;112;9;8449;x
8450;228;46;112;8450;x
8451;11;191;37;8451;x
8452;36;125;248;8452;x
8453;64;203;109;8453;x
8454;226;212;141;8454;x
8455;86;76;240;8455;x
8456;31;200;182;8456;x
8457;49;128;27;8457;x
8458;92;220;219;8458;x
8459;137;3;254;8459;x
8460;134;100;127;8460;x
8461;22;154;12;8461;x
8462;125;6;246;8462;x
8463;239;124;187;8463;x
8464;147;74;64;8464;x
8465;88;244;130;8465;x
8466;152;78;247;8466;x
8467;223;121;146;8467;x
8468;56;239;41;8468;x
8469;202;226;38;8469;x
8470;36;5;118;8470;x
8471;69;167;18;8471;x
8472;199;100;38;8472;x
8473;150;43;40;8473;x
8474;11;107;58;8474;x
8475;55;32;167;8475;x
8476;249;33;225;8476;x
8477;8;235;202;8477;x
8478;219;127;4;8478;x
8479;111;48;240;8479;x
8480;43;7;114;8480;x
8481;104;7;22;8481;x
8482;146;215;151;8482;x
8483;205;53;98;8483;x
